county_ansi,asd_desc,util_practice_desc,freq_desc,commodity_desc,short_desc,load_time,CV (%),class_desc,year,region_desc,zip_5,county_name,state_name,group_desc,watershed_code,begin_code,state_fips_code,watershed_desc,country_name,state_alpha,domain_desc,asd_code,domaincat_desc,reference_period_desc,week_ending,Value,county_code,state_ansi,statisticcat_desc,country_code,source_desc,end_code,prodn_practice_desc,location_desc,sector_desc,unit_desc,agg_level_desc,congr_district_code
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,7.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,,"2,675,848",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,23.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,,"1,088,970",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,,"3,779,644",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,1.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,,"19,646,035",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.3,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,"AREA OPERATED: (1,000 TO 1,999 ACRES)",YEAR,,"20,557,029",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,7.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (1.0 TO 9.9 ACRES),YEAR,,"9,902",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.8,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (10.0 TO 49.9 ACRES),YEAR,,"346,715",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.8,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (100 TO 139 ACRES),YEAR,,"927,731",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.8,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (140 TO 179 ACRES),YEAR,,"1,212,240",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,8.1,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (180 TO 219 ACRES),YEAR,,"1,110,036",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,1.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,"AREA OPERATED: (2,000 OR MORE ACRES)",YEAR,,"28,189,858",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,10.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (220 TO 259 ACRES),YEAR,,"1,187,693",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,8.3,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (260 TO 499 ACRES),YEAR,,"7,159,407",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,4.3,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (50.0 TO 69.9 ACRES),YEAR,,"286,552",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,1.8,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (500 TO 999 ACRES),YEAR,,"14,462,997",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,4.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (70.0 TO 99.9 ACRES),YEAR,,"654,620",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,8.5,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (1,000 TO 2,499 $)",YEAR,,"25,671",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (1,000,000 OR MORE $)",YEAR,,"32,111,699",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.9,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (10,000 TO 24,999 $)",YEAR,,"684,078",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (100,000 TO 249,999 $)",YEAR,,"8,406,447",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,10.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (2,500 TO 4,999 $)",YEAR,,"75,264",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (25,000 TO 49,999 $)",YEAR,,"1,412,667",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.8,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (250,000 TO 499,999 $)",YEAR,,"12,412,409",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (5,000 TO 9,999 $)",YEAR,,"198,291",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,9.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (50,000 TO 99,999 $)",YEAR,,"3,173,491",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (500,000 TO 999,999 $)",YEAR,,"17,597,372",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,10.9,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (LESS THAN 1,000 $)",YEAR,,"7,391",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.2,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (1,000 TO 2,499 $)",YEAR,,"29,475",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.1,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (1,000,000 OR MORE $)",YEAR,,"31,061,874",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.2,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (10,000 TO 24,999 $)",YEAR,,"744,769",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (100,000 TO 249,999 $)",YEAR,,"8,680,597",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.1,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (2,500 TO 4,999 $)",YEAR,,"84,065",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.0,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (25,000 TO 49,999 $)",YEAR,,"1,514,462",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.9,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (250,000 TO 499,999 $)",YEAR,,"12,666,898",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.2,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (5,000 TO 9,999 $)",YEAR,,"217,071",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,10.3,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (50,000 TO 99,999 $)",YEAR,,"3,329,347",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (500,000 TO 999,999 $)",YEAR,,"17,726,943",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,28.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (LESS THAN 1,000 $)",YEAR,,"49,279",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,0.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1111),YEAR,,"69,136,092",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,4.5,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1112),YEAR,,"242,557",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,7.2,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1113),YEAR,,"19,091",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1114),YEAR,,"45,529",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.3,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1119),YEAR,,"1,679,387",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.1,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11191),YEAR,,"216,742",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.8,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11192),YEAR,,"357,879",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.5,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11193 & 11194 & 11199),YEAR,,"1,104,766",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.2,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (112111),YEAR,,"1,409,678",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,3.7,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (112112),YEAR,,"680,096",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,1.9,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11212),YEAR,,"936,829",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,6.9,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1122),YEAR,,"1,202,127",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,2.0,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1123),YEAR,,"445,405",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,20.5,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1124),YEAR,,"10,638",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,5.5,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1125 & 1129),YEAR,,"297,351",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2012-12-31 00:00:00.000,0.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,TOTAL,,NOT SPECIFIED,YEAR,,"76,104,780",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,10.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,,"3,244,760",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,18.6,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,,"1,882,050",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,6.4,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,,"2,682",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,12.9,ALL CLASSES,2012,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,,"709,017",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
