prodn_practice_desc,end_code,sector_desc,location_desc,unit_desc,congr_district_code,agg_level_desc,week_ending,Value,county_code,state_ansi,country_code,statisticcat_desc,source_desc,asd_code,domaincat_desc,reference_period_desc,state_fips_code,watershed_desc,country_name,state_alpha,domain_desc,county_name,state_name,watershed_code,group_desc,begin_code,class_desc,year,region_desc,zip_5,CV (%),county_ansi,asd_desc,util_practice_desc,freq_desc,commodity_desc,short_desc,load_time
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,820,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - AUG FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2022-08-12 12:00:52.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,915,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUL FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2022-07-12 12:00:38.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,915,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN ACREAGE,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2022-06-30 12:00:49.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"23,454,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2024-01-09 15:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,002,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - AUG FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2022-08-12 12:00:52.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,002,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUL FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2022-07-12 12:00:38.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,002,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN ACREAGE,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2022-06-30 12:00:49.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"24,499,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2022-06-10 12:01:13.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"24,499,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - MAY FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2022,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2022-05-12 12:00:26.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"37,077,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2024-09-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"37,872,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - AUG FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2023-08-11 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"37,722,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUL FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2023-07-12 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"37,722,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN ACREAGE,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2023-06-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,915,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2024-09-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,760,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - AUG FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2023-08-11 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,595,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUL FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2023-07-12 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,595,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN ACREAGE,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2023-06-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,604,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2024-09-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,617,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - AUG FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2023-08-11 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,427,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUL FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2023-07-12 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,427,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN ACREAGE,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2023-06-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"24,558,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2024-09-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,495,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - AUG FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2023-08-11 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,700,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUL FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2023-07-12 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,700,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN ACREAGE,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2023-06-30 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,286,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - JUN FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2023-06-09 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"25,286,000",,,9000,AREA HARVESTED,SURVEY,,NOT SPECIFIED,YEAR - MAY FORECAST,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,WINTER,2023,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",2023-05-12 12:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"23,631,182",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"14,494,474",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"266,599",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"7,781,527",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"485,945",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,747,438",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,350,649",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,484,014",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,933,802",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,455,468",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,760,655",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"15,324,172",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"62,084,743",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,218,024",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"710,427",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,987",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"737,972",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"23,579",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"211,244",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"89,226",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"832,166",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"165,590",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"130,763",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"235,583",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"945,535",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,093,072",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"18,024,687",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,                 (D),,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,202,949",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM - ACRES HARVESTED",2012-01-01 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,                 (D),,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, DURUM",1997,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, DURUM, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"18,822,995",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2002,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"11,032,298",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2002,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"161,776",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2002,,,,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,WHEAT - ACRES HARVESTED,2012-01-01 00:00:00.000
