freq_desc,util_practice_desc,country_code,country_name,year,county_ansi,domaincat_desc,statisticcat_desc,sector_desc,state_alpha,asd_desc,commodity_desc,asd_code,short_desc,domain_desc,load_time,region_desc,end_code,county_name,state_name,congr_district_code,group_desc,CV (%),source_desc,class_desc,week_ending,watershed_code,unit_desc,reference_period_desc,county_code,zip_5,prodn_practice_desc,agg_level_desc,state_fips_code,watershed_desc,state_ansi,begin_code,Value,location_desc
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, ENTIRE CROP",NATIONAL,99,,,00,42.9,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, NONE OF CROP",NATIONAL,99,,,00,37.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2002,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, PART OF CROP",NATIONAL,99,,,00,36.7,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, ENTIRE CROP",NATIONAL,99,,,00,45.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, NONE OF CROP",NATIONAL,99,,,00,40.2,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2007,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-01-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, PART OF CROP",NATIONAL,99,,,00,40.8,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,1.3,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, ENTIRE CROP",NATIONAL,99,,,00,49.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,(L),CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, NONE OF CROP",NATIONAL,99,,,00,37.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2012,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.6,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, PART OF CROP",NATIONAL,99,,,00,41,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED - YIELD, MEASURED IN BU / ACRE","IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,IRRIGATED,NATIONAL,99,,,00,51,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED - YIELD, MEASURED IN BU / ACRE","IRRIGATION METHOD, PRIMARY",2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,IRRIGATED,NATIONAL,99,,,00,57,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,IRRIGATED,NATIONAL,99,,,00,54,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2013,,IRRIGATION STATUS: (ANY ON OPERATION),YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",IRRIGATION STATUS,2012-12-31 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,NON-IRRIGATED,NATIONAL,99,,,00,40,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-02-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.4,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, ENTIRE CROP",NATIONAL,99,,,00,56.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-02-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,(L),CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, NONE OF CROP",NATIONAL,99,,,00,47.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2017,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-02-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.7,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, PART OF CROP",NATIONAL,99,,,00,52.3,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,"IRRIGATION METHOD, PRIMARY: (GRAVITY)",YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED - YIELD, MEASURED IN BU / ACRE","IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.6,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,IRRIGATED,NATIONAL,99,,,00,59,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED - YIELD, MEASURED IN BU / ACRE","IRRIGATION METHOD, PRIMARY",2018-02-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.5,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,IRRIGATED,NATIONAL,99,,,00,63,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2018,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,2018-02-01 00:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.4,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,IRRIGATED,NATIONAL,99,,,00,61,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-07-02 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,1.0,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, ENTIRE CROP",NATIONAL,99,,,00,55.4,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-07-02 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,0.4,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, NONE OF CROP",NATIONAL,99,,,00,47.6,US TOTAL
ANNUAL,ALL UTILIZATION PRACTICES,9000,UNITED STATES,2022,,NOT SPECIFIED,YIELD,CROPS,US,,SOYBEANS,,"SOYBEANS, IRRIGATED, PART OF CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,2024-07-02 12:00:00.000,,00,,US TOTAL,,FIELD CROPS,1.1,CENSUS,ALL CLASSES,,00000000,BU / ACRE,YEAR,,,"IRRIGATED, PART OF CROP",NATIONAL,99,,,00,49.7,US TOTAL
