group_desc,watershed_code,begin_code,state_name,county_name,zip_5,year,region_desc,class_desc,CV (%),short_desc,load_time,commodity_desc,asd_desc,util_practice_desc,freq_desc,county_ansi,unit_desc,congr_district_code,agg_level_desc,location_desc,sector_desc,prodn_practice_desc,end_code,source_desc,state_ansi,county_code,country_code,statisticcat_desc,week_ending,Value,reference_period_desc,domaincat_desc,asd_code,domain_desc,country_name,state_alpha,state_fips_code,watershed_desc
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,122,753",YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"505,018",YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"4,249,032",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"18,108,418",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"68,230,523",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"402,619",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"193,745",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,869,092",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"337,529",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"859,347",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,076,055",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,265,960",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"679,648",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"6,683,995",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"3,127,172",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,020,806",YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"7,815",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,223,318",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"14,941",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"597,430",YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"71,532",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,066,141",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"339,238",YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"169,698",YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"265,788",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"2,933,165",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"9,709,872",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"170,876",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"7,787",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"432,008",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"18,734",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"69,882",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"336,613",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"164,353",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"253,455",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,453,708",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,"IRRIGATED, ENTIRE CROP",00,CENSUS,,,9000,AREA HARVESTED,,"5,970,889",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,"IRRIGATED, ENTIRE CROP",00,CENSUS,,,9000,AREA HARVESTED,,"1,323,599",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED, NONE OF CROP - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,"IRRIGATED, NONE OF CROP",00,CENSUS,,,9000,AREA HARVESTED,,"55,013,020",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED, NONE OF CROP - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,"IRRIGATED, NONE OF CROP",00,CENSUS,,,9000,AREA HARVESTED,,"5,066,863",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, GRAIN, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,"IRRIGATED, PART OF CROP, IRRIGATED PORTION",00,CENSUS,,,9000,AREA HARVESTED,,"3,738,983",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2002,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,"IRRIGATED, PART OF CROP, IRRIGATED PORTION",00,CENSUS,,,9000,AREA HARVESTED,,"130,109",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,CORN - ACRES HARVESTED,2012-12-31 00:00:00.000,CORN,,ALL UTILIZATION PRACTICES,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"92,228,203",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"27,456,899",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"16,873,615",YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"321,984",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"12,420,682",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"464,222",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"5,421,247",YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,592,019",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"17,773,739",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"3,563,268",YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,598,769",YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"3,983,761",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"22,235,236",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, GRAIN - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"86,248,542",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"607,177",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"158,923",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,563,336",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"277,358",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"668,177",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2007,,ALL CLASSES,,"CORN, SILAGE - ACRES HARVESTED",2012-01-01 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"956,488",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
